SampleID,LC,Latitude,Longitude,Elevation,AnnualPrec,AnnualTemp,Soil_pH,Soil_salinity,Soil_texture,Soil_carbon_service,OM_decomposition_service,Soil_stability_service,Nutrient_service,Pathogen_control,Bac_richness,Fungi_richness,Invertebrate_richness,Protist_richness,Nematode_richness,Bac_shannonDiv,Fungi_shannonDiv,Invertebrate_shannonDiv,Protist_shannonDiv,Ectomycorrhizal_richness,Arbuscularmycorrhizal_richness,Decomposer_richness,Bac_JaccDist_av,Fungi_JaccDist_av,Protist_JaccDist_av,Invertebrate_JaccDist_av,PA,PA_type,PA_rank
395,Other,available on request,available on request,571,1017.2,1.2850000000000024,5.08,59.53,23.83,3.75,-0.3798982566549925,-0.305748974492045,-0.2373778945903682,0.9589041095890412,3685,219,60,432,32,7.55984538389687,3.96530497879273,3.3813265077995,3.50601320619942,1,4,16,0.7508681414959929,0.7747539402770645,0.8435949122757107,0.8725859571083404,0,NA,NA
396,Grassland,available on request,available on request,974,1054.5,1.055000000000001,4.25,44.1,39.39,6.18,-0.34019289365679695,1.3816630122942604,-0.2639347636245926,0.9545454545454546,3064,198,48,388,29,7.16821956159609,3.73983099235774,2.7969038106825,4.16971356346677,2,0,19,0.7481622982691525,0.7866996577137577,0.8465108257322042,0.8868723984154969,0,NA,NA
397,Cropland,available on request,available on request,983,1112.1,1.055000000000001,5.16,82.93,45.65,2.24,-0.8267757131088764,-2.331936509308513,0.19476632348472725,0.9563106796116504,3562,206,14,275,8,7.45244025024616,4.03050362829658,2.067892505505,4.23372035327253,5,0,14,0.7592162174308822,0.7757070058430967,0.8533008448156918,0.9533459870495726,0,NA,NA
398,Cropland,available on request,available on request,370,862.1,1.4050000000000011,5.16,30.07,24.67,1.53,-0.8048737225518074,-1.188427187176296,-0.28416334325738263,0.960352422907489,3420,227,22,392,16,7.39880076612176,4.17228290418084,2.56064087373182,4.90461890194583,2,0,15,0.7550992714887362,0.7756829675317043,0.8481089687069444,0.903713301005123,0,NA,NA
399,Woodland,available on request,available on request,645,933.1,1.2450000000000043,5.07,46.6,17.81,1.82,-1.076279090916892,1.490152991602333,-0.16818680373276357,0.972972972972973,3326,148,31,198,16,7.26369544605355,3.10088026147429,2.64177750438677,4.82323579848622,5,0,6,0.7656282290417319,0.8026428671914938,0.8844805985854307,0.8953179399733091,0,NA,NA
400,Woodland,available on request,available on request,527,644.9000000000001,1.3250000000000055,4.72,74,38.97,5.3,-0.9364137477103452,1.2943722243452358,-0.27774584678928427,0.9565217391304348,2954,207,29,185,21,7.10003789568162,3.71399147956939,1.64136219730278,4.78941310751201,7,0,19,0.7420328178193019,0.771867202840205,0.8761517088603249,0.8777034169300352,0,NA,NA
402,Woodland,available on request,available on request,467,828.4000000000001,1.3450000000000046,4.32,106.2,29.28,5.74,-1.1287926355274087,0.6340797640736882,-0.19575471163295133,0.9642857142857144,2610,196,30,140,17,6.74075521941927,3.92042914098245,2.72103322633706,4.39580644386232,8,0,10,0.7523264106952968,0.774619298933508,0.8940634245617862,0.8982978053782363,0,NA,NA
403,Cropland,available on request,available on request,640,1054.9,1.2550000000000012,5.91,127.8,16.38,3.55,0.3974302853967765,1.1688418362182569,0.76735842230528994,0.9588235294117649,3702,170,35,401,27,7.55517183202415,3.76340175149462,3.0774592392136,5.35962122149582,2,1,10,0.7748622729684842,0.7957754856317338,0.8603054651334209,0.9111975146486836,0,NA,NA
404,Cropland,available on request,available on request,550,1056.3,1.305000000000001,6.57,328,27.44,6.24,0.4095980579284816,0.1435865915318393,4.108408646814209,0.9384615384615383,3458,130,28,387,13,7.45191317992871,3.86861707906268,1.92738852255134,4.95889913575671,1,1,13,0.793343918006681,0.7977994232566817,0.8776686244213294,0.9038863855525344,0,NA,NA
405,Grassland,available on request,available on request,701,1189.3,1.2250000000000056,4.58,56.53,49.54,5.85,-0.4012879199475688,1.5119756885895896,-0.43335569675093527,0.9725274725274724,2691,182,30,224,18,6.8964359041572,3.39657321451695,2.15150902269935,4.47098729689341,4,0,14,0.7535464066192072,0.7910724606578051,0.8834521633556404,0.8806363709791993,0,NA,NA
406,Grassland,available on request,available on request,544,932.7,1.2950000000000046,5.19,116.03,41.83,3.78,0.2886888235081701,-0.00272523918328912,0.3791884002906878,0.9658536585365852,3598,205,36,395,25,7.42301232554131,4.12381512747111,2.82422672650053,4.12101653144278,1,6,13,0.7546440902791492,0.7851015954038641,0.85602903074135,0.8788217024572784,0,NA,NA
407,Cropland,available on request,available on request,747,1241.2,1.1750000000000056,5.17,101.67,55.17,5.15,0.6852301262256322,0.7546221071750087,0.40687968244786527,0.963855421686747,3758,166,16,346,11,7.61637835882835,3.66992082083106,1.62406812425471,4.36682977513609,2,3,13,0.7631184756006195,0.7779492085181376,0.8617320721420944,0.907734333913607,0,Not Reported,8
408,Woodland,available on request,available on request,631,1330.1,1.2350000000000023,5.04,68.9,48.5,7.24,1.6263753110989885,0.3936123484429733,-0.11530341380752332,0.9742489270386266,3180,233,47,237,30,7.24940107272982,3.78023597625506,2.45822691155437,4.91885542573698,11,2,15,0.7411753652323455,0.807897640975654,0.8726650623446107,0.8874690923423063,0,Not Reported,8
411,Woodland,available on request,available on request,541,1033.4,1.2850000000000024,4.77,49.2,56.15,7.16,0.7023930895861423,-0.7679786369072563,-0.5358337910345595,0.968421052631579,3062,285,31,246,18,7.14411589205626,4.10285574680737,3.13861501096859,4.97534865117813,7,1,19,0.7545533392000148,0.7881704055552502,0.8683966687490031,0.934417505634849,0,NA,NA
412,Cropland,available on request,available on request,426,628,1.4050000000000011,6.08,70.53,36.57,1.3,-1.0322189461705074,-1.8576544831000543,0.7494465203393536,0.9571428571428572,2596,140,17,196,9,6.91327795298489,3.75964991366899,2.38411438166441,4.81465237420395,0,0,15,0.8401882674044301,0.8045915527577575,0.8942223177475837,0.9484289353735011,0,NA,NA
413,Cropland,available on request,available on request,210,551,1.5350000000000024,6.44,68.9,19.35,0.78,-1.073205127329935,-2.22095250748761,0.20807905467478904,0.935897435897436,1645,78,9,136,7,6.20448288419896,3.19620434335588,1.46520470150699,4.39817538627031,0,0,6,0.883109174751095,0.8505109463962498,0.925867044578106,0.9755641060755784,0,NA,NA
414,Grassland,available on request,available on request,567,667.6,1.3250000000000055,5.08,56.8,44.16,2.01,-0.6627029066550428,-0.5636745477125652,-0.15028693509902427,0.9494949494949496,3624,198,43,361,29,7.54642597897251,3.84630444594163,1.45290846795468,5.13682626985318,2,3,11,0.7443253751006579,0.7774509613147449,0.8423739527193606,0.8768072644871163,0,NA,NA
415,Woodland,available on request,available on request,364,653.4000000000001,1.4450000000000045,5.18,44.2,34,0.5,-1.2439381882221754,-0.8843621974684343,0.1938752408531795,0.9855072463768116,888,69,13,40,9,6.14905842815738,2.35532239356998,1.36409115479167,2.97413645390713,3,1,8,0.8878289786109035,0.8567727501842235,0.95533097555249,0.9267030696573608,0,NA,NA
416,Other,available on request,available on request,386,648.6,1.4250000000000056,5.29,95.63,40.28,3.38,-0.5557545901921616,-0.3219601208254351,0.19932304309640583,0.95625,3436,160,32,258,22,7.37087137931267,3.57479258550822,2.78711350234401,5.1499817147297,2,8,6,0.7541319809692378,0.8014911609982981,0.8632738961536034,0.9045951315495068,0,NA,NA
417,Woodland,available on request,available on request,247,609.7,1.5050000000000012,4.6,25.8,41.67,1.1,-1.2407361428190953,-1.148728583828336,-0.6921380458929269,0.978102189781022,2815,137,31,120,18,6.92327501271769,2.97911698671324,2.38125903909437,3.8679870098041,8,1,16,0.761166300306805,0.8100820223414776,0.8907387167507324,0.9015461291697854,0,NA,NA
418,Woodland,available on request,available on request,373,795.1,1.4350000000000025,5.04,79.4,25.43,2.44,-0.9068268481858834,-0.09022801904590412,-0.2908643864250136,0.9698492462311558,3364,199,56,240,30,7.4055802391602,3.26419397768105,2.81158877386902,4.81386650642686,10,0,13,0.7425079994034006,0.802113122194517,0.867500403855594,0.8847523011037883,0,Not Reported,8
419,Grassland,available on request,available on request,293,725.6,1.4750000000000056,5.63,51.8,30.9,1.36,-0.9096446481405942,-0.38909297181451696,-0.1521841881430629,0.9591836734693876,3690,196,43,391,29,7.47103433936303,3.99810666577207,2.99910057605106,5.45924893862527,0,6,15,0.7759595953435606,0.8055134651594752,0.8588476796622818,0.8923243692830038,0,NA,NA
420,Cropland,available on request,available on request,427,739.6,1.3950000000000045,6.13,85.47,42.11,1.83,-0.41652965606623094,-0.9473362659173732,0.47483799309901453,0.9491525423728814,2264,118,6,118,5,6.90294048367057,3.81185564295039,1.16086421512852,4.37919756905311,0,0,8,0.8569764583335056,0.825098294805519,0.931149464818086,0.9635262590653426,0,NA,NA
421,Woodland,available on request,available on request,592,1021,1.305000000000001,4.28,71,25.48,2.53,-1.0666729547076512,-0.5850794959289224,-0.46611736564282746,0.9545454545454546,867,88,17,97,5,5.80733661387577,2.84310445635812,1.8388885548787,3.09201451235013,2,0,8,0.8844701797732765,0.8403643896965434,0.9249646069991632,0.8907723106915054,0,NA,NA
422,Cropland,available on request,available on request,487,887.3000000000001,1.365000000000003,4.76,55.1,29.65,0.98,-1.0167210464195988,-1.394601793255609,-0.3452777387020564,0.9693877551020408,3309,196,31,352,26,7.31568433404024,3.87858891567931,2.77768554093654,5.04676282023663,1,0,18,0.768103499886928,0.7911714326941639,0.8590580696029041,0.9173406600329786,0,Not Reported,8
423,Other,available on request,available on request,224,585.1,1.5150000000000037,6.21,114.9,21.66,2.28,-0.9008070028280928,-1.4286826108934207,0.8475346283361522,0.9640718562874252,3104,167,26,315,17,7.0939542830215,3.6323909100689,2.65060856030444,5.01675942386434,1,4,12,0.8139614882413666,0.8150165442845941,0.880105284847975,0.9260796583424842,0,NA,NA
424,Woodland,available on request,available on request,736,1130,1.2250000000000056,4.86,64.5,39.43,2.86,0.620164563635041,0.3948593596993877,0.14848575608923276,0.9807692307692308,3090,156,36,171,21,7.16902451695992,2.7268447088183,3.0055899885405,4.77154472303763,12,0,8,0.7712228074441757,0.805188600014025,0.8770367776005038,0.873668895240816,0,NA,NA
425,Cropland,available on request,available on request,670,838.5,1.2750000000000057,5.8,53.1,15.15,1.69,-0.3711886931586141,-0.06653480517402642,0.2762892985516234,0.9659090909090908,3415,176,40,334,28,7.33836732359444,4.05137673048621,3.34521749134121,5.31018428994211,2,4,10,0.7974813408727504,0.8111437130927619,0.8553748779752703,0.9007313903681268,0,NA,NA
426,Cropland,available on request,available on request,609,804.9000000000001,1.305000000000001,5.33,136.2,29.78,1.96,-0.5056746000879859,-0.6397422343538577,0.5626401246573366,0.9723502304147466,3270,217,19,308,10,7.23455706677206,3.85745774452847,2.41217184929419,5.23234558665558,0,1,15,0.7728987198025359,0.7913393138633905,0.8614933816793099,0.918349264581622,0,NA,NA
427,Other,available on request,available on request,589,716.7,1.3150000000000035,7.03,340,11.85,5.56,0.6820280808225521,0.8292370257025786,5.232125073163559,0.9618320610687024,3179,131,24,284,16,7.24760910328626,2.82784529747698,1.37762004068187,4.99739695666222,0,1,7,0.799940578712012,0.824527429099594,0.8964923630377779,0.928995244673212,0,Not Reported,8
428,Grassland,available on request,available on request,565,739.3000000000001,1.3250000000000055,5.98,134.13,7.14,5.52,0.33198047735781555,0.7305173795885138,2.029899661471183,0.9724137931034482,3327,145,46,255,23,7.28578976700532,3.86882405161394,3.19458585802513,5.05035073505675,1,1,15,0.7932840861531026,0.8476087656195266,0.8750118024902998,0.929075381825952,0,Not Reported,8
429,Cropland,available on request,available on request,372,676.4000000000001,1.4150000000000034,4.61,146.93,52.24,2.69,-0.583292180658652,-0.8623337436238695,0.45994890228842406,0.9407407407407408,3826,135,17,321,7,7.60413212891359,3.3116307342334,1.00759503029512,4.85909430949403,1,0,9,0.7702206136465272,0.7733111132769078,0.8633535773646772,0.9189090549763388,0,NA,NA
430,Woodland,available on request,available on request,421,622.7,1.3950000000000045,5.29,74.3,37.98,2.77,-1.2536724062475395,-0.3903399830709314,0.00781574197462905,0.9802631578947368,3411,152,34,170,20,7.39605918326253,2.99890965402408,1.40158292575602,4.87063372723815,10,0,11,0.7463340635458912,0.8062024217675584,0.8912359722493852,0.8936676218076868,1,V,6
431,Woodland,available on request,available on request,489,683.8000000000001,1.355000000000001,4.71,58,36.74,0.74,-0.9296254114558152,-0.7935423676637565,-0.6280013782742175,0.979591836734694,2776,98,19,160,9,6.90739523676859,2.77877079305386,0.687916124543215,4.48577187686308,3,1,7,0.7805516187237976,0.8203437852771067,0.8857953315355681,0.9184623320371608,0,NA,NA
433,Cropland,available on request,available on request,290,608.3000000000001,1.4750000000000056,6.07,153.27,36.75,4.19,-0.4194755378370648,-0.9579358615968976,1.7020219903499472,0.9479768786127168,3492,173,6,390,5,7.39723076827546,3.80609271047516,1.54267196873815,5.02315133363891,1,0,15,0.7935862951786147,0.7971819633315892,0.8742842496520464,0.9651615330430608,1,V,6
434,Other,available on request,available on request,498,713.5,1.3450000000000046,5.84,91.4,34.03,2.81,-0.21236724116583225,-0.6366247062128213,0.42969832132940305,0.9597701149425288,3393,174,34,447,19,7.28692348701458,3.77925216890426,0.611228490915939,5.59405676196189,0,0,10,0.7731847701341487,0.7931088429436315,0.8598323688860111,0.8981756667571349,0,NA,NA
451,Woodland,available on request,available on request,198,1559.8000000000002,1.4650000000000034,3.86,95.6,52.86,15.98,1.3079639162166852,0.22921885450983231,-0.536540079056926,0.9882352941176472,2215,170,55,92,21,6.55991458339563,3.62316804907386,3.153484038389,1.07759669684705,8,0,10,0.7800358377891758,0.8114551127968945,0.940693226263735,0.8846894221054066,0,NA,NA
452,Woodland,available on request,available on request,353,1615.1,1.3850000000000022,4.37,64.4,36.81,7.75,-0.1090052155544008,1.743919782282711,-0.5591969572844084,0.9726027397260274,2236,146,41,116,22,6.5638929274794,3.61661841071861,2.99783827133354,4.25172891724835,3,0,13,0.7764197070397231,0.8179229241886966,0.9242317329945082,0.8673126523328863,0,NA,NA
453,Cropland,available on request,available on request,122,1387.7,1.4950000000000043,6.07,88.27,18.85,2.07,-0.3912975382899583,0.41814105985664907,0.4919778285173445,0.9230769230769232,2482,78,14,104,9,7.01987549595433,3.73923587111313,1.32670282193843,3.65756242961247,0,2,7,0.8417573114838359,0.8463157598140372,0.9283114939405006,0.9370704538681208,0,NA,NA
454,Other,available on request,available on request,212,1477.2,1.4550000000000012,6.83,223,17.96,3.74,0.22400750636594843,0.6931070418960752,0.6695509190047043,0.9698795180722892,3480,166,37,289,18,7.47593902674087,3.37396480973244,2.1912365072328,4.59307279217692,2,4,7,0.7851488740862391,0.8090076503189501,0.8772842082686763,0.8895683864338436,0,NA,NA
455,Cropland,available on request,available on request,188,1593.7,1.4650000000000034,4.3,95.03,59.33,3.83,-0.04650128928627377,0.440375270558522,-0.2800441370986669,0.9714285714285714,3341,210,35,309,25,7.35001546927453,3.72016608427735,2.94352964532763,4.92130525165072,0,1,21,0.7550204115612331,0.779069525051403,0.8524087310315079,0.9003610699431754,0,NA,NA
457,Grassland,available on request,available on request,100,1583.8000000000002,1.5350000000000024,5.19,65.6,46.65,3.62,-0.20673164125641105,0.5158194515716068,-0.16448963521227514,0.954954954954955,3882,222,35,404,19,7.63330048300169,3.89668291074997,2.53249615732244,5.13379302477743,1,1,13,0.753359414031904,0.792118652573978,0.8537067375424158,0.9101944981160728,0,NA,NA
458,Cropland,available on request,available on request,117,1660.2,1.5250000000000057,5.48,76.47,15.2,3.24,-0.04035336211235945,0.9566379307141796,0.2857813249959698,0.9411764705882352,3488,170,34,427,22,7.44772016602001,3.45844364611929,2.67152526443583,4.36103229363945,2,3,11,0.7466119172110249,0.7895201639335628,0.8634755946709599,0.9034563980103524,0,NA,NA
459,Woodland,available on request,available on request,276,1967.9,1.4350000000000025,4.37,68.7,16.56,6.49,0.1617597437300678,1.0699101981906023,-0.4153827540254339,0.9878048780487804,2539,164,30,105,9,6.71938791051319,3.63271005644795,2.64356315959158,3.6788423201842,6,0,15,0.7794785092200296,0.8123470697191036,0.918567274162242,0.9060274197539636,0,NA,NA
460,Woodland,available on request,available on request,272,1898.7,1.4450000000000045,4.33,78.8,34.14,22.21,1.9233970426887157,0.3505904600966678,-0.46075139216471894,0.9823008849557522,2677,226,78,221,39,6.92441552124009,3.84433994779087,3.53112534472932,3.81343398098285,9,2,21,0.769391378828309,0.8048658590672879,0.9032686388525056,0.8873138194348438,0,NA,NA
461,Other,available on request,available on request,156,1841.3,1.5050000000000012,4.92,53.5,30.86,2.43,-0.06558547988863213,0.6010339657787004,-0.253956519041834,0.9570815450643776,3772,233,61,384,35,7.58592361351789,4.09495824563466,3.56155735867549,4.73780950421697,3,3,18,0.7440047937624594,0.7760125651043527,0.8587743130216907,0.8681536086139656,0,NA,NA
462,Cropland,available on request,available on request,55,1559.6,1.5450000000000046,5.12,83.7,36.43,3.88,-0.18777553247017556,0.6336620153027895,0.07706019214704529,0.9788359788359788,3603,189,34,411,19,7.50380093864701,3.51351071846214,2.81491278678726,5.15644497286876,1,2,11,0.7548848334817616,0.7950643694922825,0.8596053269233327,0.9076595568870046,0,NA,NA
